Altium Designer Pick and Place Locations
D:\Aleksandr\Desktop\LimeSDR-Micro-main\LimeSDR-Micro-main\hardware\mPCIe\1v3\Project Outputs for LimeSDR-Micro_mPCIe_1v3\Pick Place\Pick Place for LimeSDR-Micro_mPCIe_1v3.csv

========================================================================================================================
File Design Information:

Date:       09-01-26
Time:       19:12
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"LED2","LED_green","TopLayer","LED0201","19.9000","1.5250","270",""
"IC24","AS431","TopLayer","SOT23-3_v3","3.3000","20.4000","360",""
"C38","1nF, 25V","TopLayer","CAP0201","35.1750","5.3500","90",""
"C37","1nF, 25V","TopLayer","CAP0201","35.8500","5.3500","90",""
"C169","22pF, 50V","BottomLayer","CAP0201","14.2550","29.0200","270",""
"C174","22pF, 50V","BottomLayer","CAP0201","6.6750","0.8300","90",""
"C229","100nF, 6.3V","TopLayer","CAP0201","0.9750","21.2575","270",""
"C197","100pF, 50V","TopLayer","CAP0201","26.7000","15.8500","180",""
"IC9","TMP1075NDRLR","BottomLayer","TMP1075NDRLR_TEMPERATURE_SENSOR_SOT563","39.3500","2.0500","270",""
"C232","47uF, 6.3V","BottomLayer","CAP0603","22.6000","1.5500","90",""
"C185","100nF, 6.3V","TopLayer","CAP0201","10.4750","6.6000","90",""
"F8","Fiducial","TopLayer","Fiducial","3.0000","35.7300","0",""
"F7","Fiducial","BottomLayer","Fiducial","52.8250","35.7300","180",""
"F6","Fiducial","BottomLayer","Fiducial","52.8250","-6.0300","180",""
"F5","Fiducial","BottomLayer","Fiducial","3.0050","-6.0250","180",""
"F4","Fiducial","BottomLayer","Fiducial","3.0000","35.7300","180",""
"F3","Fiducial","TopLayer","Fiducial","52.8250","35.7300","0",""
"F2","Fiducial","TopLayer","Fiducial","52.8250","-6.0300","0",""
"F1","Fiducial","TopLayer","Fiducial","3.0050","-6.0250","0",""
"R30","0R","BottomLayer","RES0201","35.3050","27.3200","270",""
"R7","0R","BottomLayer","RES0201","22.8500","13.7250","90",""
"R147","0R","TopLayer","RES0402","7.8047","9.0549","90",""
"R210","0R","TopLayer","RES0201","17.2750","10.2750","360",""
"R200","0R","TopLayer","RES0201","19.3750","24.6500","0",""
"R148","47R, 1%","BottomLayer","RES0201","7.1500","18.0750","90",""
"R27","220R, 1%","BottomLayer","RES01005","11.2400","9.6500","360",""
"R87","1k, 1%","BottomLayer","RES0201","19.9000","17.3000","360",""
"R164","3k, 1%","TopLayer","RES0201","6.8000","0.5250","180",""
"R165","12.7k, 1%","BottomLayer","RES0201","6.1750","5.1550","270",""
"R157","10k, 1%","TopLayer","RES0201","2.9700","5.3700","360",""
"R161","10k, 1%","TopLayer","RES0201","4.8050","5.1350","90",""
"R156","100R, 1%","TopLayer","RES0201","5.4550","4.8850","90",""
"J1","Molex 0788641001","BottomLayer","MOLEX_0788641001_SPRING_CONTACTS","10.4500","26.9500","270","Header, 6-pin"
"FR37","220R, 0.9A","TopLayer","RES0402","2.0250","23.8000","270",""
"FR35","600R, 0.27A","TopLayer","RES0201","14.9000","26.6250","270",""
"FR36","600R, 0.27A","BottomLayer","RES0201","10.8750","23.5250","270",""
"FR42","600R, 0.27A","TopLayer","RES0201","4.9950","3.9950","360",""
"ESD4","ESD8472","TopLayer","ESD8472_X3DFN2","3.2500","24.4500","270",""
"ESD6","ESD8472","TopLayer","ESD8472_X3DFN2","20.5500","25.2750","180",""
"C40","510pF, 50V","TopLayer","CAP0402","39.9000","5.2250","0",""
"C39","510pF, 50V","TopLayer","CAP0402","34.9250","23.9500","0",""
"C41","510pF, 50V","BottomLayer","CAP0402","35.6771","4.2000","360",""
"C166","100nF, 6.3V","BottomLayer","CAP0201","40.1050","0.4000","360",""
"C165","1nF, 25V","TopLayer","CAP0201","4.1500","22.6750","270",""
"C167","22pF, 50V","TopLayer","CAP0201","15.8250","29.0250","360",""
"C168","22pF, 50V","BottomLayer","CAP0201","17.3000","29.0000","270",""
"C176","4.7uF, 6.3V","TopLayer","CAP0402","2.1500","22.3500","0",""
"C175","100pF, 50V","TopLayer","CAP0201","4.1600","21.5903","90",""
"C183","100nF, 6.3V","BottomLayer","CAP0201","5.8000","25.3250","270",""
"C194","100nF, 6.3V","TopLayer","CAP0201","7.9300","12.1250","360",""
"C204","100nF, 6.3V","TopLayer","CAP0201","4.1500","5.1350","90",""
"C196","100pF, 50V","TopLayer","CAP0201","26.1250","20.5500","90",""
"C130","100nF, 6.3V","BottomLayer","CAP0201","3.2250","21.1750","360",""
"C186","100nF, 6.3V","TopLayer","CAP0201","5.4000","23.8500","90",""
"C184","100nF, 6.3V","TopLayer","CAP0201","8.9750","6.3250","180",""
"C189","100pF, 50V","BottomLayer","CAP0201","10.9750","20.7750","270",""
"C226","1uF, 10V","BottomLayer","CAP0402","12.1750","7.4000","90",""
"R136","0R","BottomLayer","RES0201","0.4500","13.1000","360",""
"R144","0R","TopLayer","RES0201","0.4250","6.1276","180",""
"R143","0R","TopLayer","RES0201","0.4250","6.8718","180",""
"R141","0R","TopLayer","RES0201","0.4243","9.0497","180",""
"R139","0R","BottomLayer","RES0201","0.4500","12.1808","360",""
"R9","100R, 1%","BottomLayer","RES0201","35.8500","13.8750","270",""
"R6","100R, 1%","BottomLayer","RES0201","42.6250","15.3250","270",""
"R212","10k, 1%","TopLayer","RES0201","17.3750","9.3904","90",""
"R211","31.6k, 1%","TopLayer","RES0201","17.3750","7.9554","90",""
"R209","10k, 1%","TopLayer","RES0201","18.6346","23.4750","180",""
"R207","12.7k, 1%","TopLayer","RES0201","20.1446","23.5000","180",""
"X4","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","31.6500","2.3500","0","CONN UMC RCPT STR 50 OHM SMD"
"IC28","LD39100PUR","TopLayer","LD39100PUR","14.8000","8.8000","270",""
"IC27","LD39100PUR","TopLayer","LD39100PUR","19.4000","21.1000","360",""
"FR50","220R, 0.9A","TopLayer","RES0402","14.6000","11.0995","360",""
"FR47","220R, 0.9A","TopLayer","RES0402","16.2005","22.0000","90",""
"ESD2","ESD8472","TopLayer","ESD8472_X3DFN2","38.5750","5.4500","90",""
"ESD1","ESD8472","TopLayer","ESD8472_X3DFN2","31.4250","24.5250","180",""
"ESD3","ESD8472","TopLayer","ESD8472_X3DFN2","31.4250","5.0750","180",""
"C256","100pF, 50V","TopLayer","CAP0201","13.6800","6.8045","180",""
"C251","4.7uF, 6.3V","TopLayer","CAP0402","15.7000","6.6354","360",""
"C250","4.7uF, 6.3V","TopLayer","CAP0402","16.7000","11.1245","180",""
"C245","100pF, 50V","TopLayer","CAP0201","20.0700","18.7545","360",""
"C244","4.7uF, 6.3V","TopLayer","CAP0402","22.1750","21.4000","180",""
"C243","4.7uF, 6.3V","TopLayer","CAP0402","17.2505","22.0000","90",""
"T6","3600BL14M050","BottomLayer","3600BL14M050_balun_0603","40.4827","7.8045","360",""
"T4","B0322J5050AHF","BottomLayer","Anaren_0805_balun_B0322J5050AHF","40.7345","9.9045","360",""
"T5","3600BL14M050","TopLayer","3600BL14M050_balun_0603","41.1500","16.4000","0",""
"T3","B0322J5050AHF","BottomLayer","Anaren_0805_balun_B0322J5050AHF","38.8750","5.7500","360",""
"T1","3600BL14M050","BottomLayer","3600BL14M050_balun_0603","41.4510","20.0500","360",""
"IC4","SKY13414-485LF","BottomLayer","SKY13414-485LF_RF_SW_QFN14","40.1000","13.6500","180",""
"IC5","SKY13330-397LF","BottomLayer","SKY13330-397LF_RF_SW_QFN12","41.3750","22.4750","360",""
"IC3","SKY13414-485LF","TopLayer","SKY13414-485LF_RF_SW_QFN14","42.7500","8.8750","180",""
"FR3","600R, 0.27A","TopLayer","RES0201","42.4000","11.2250","360",""
"FR1","600R, 0.27A","BottomLayer","RES0201","45.0750","23.1000","90",""
"FR2","600R, 0.27A","TopLayer","RES0201","44.7250","10.7350","90",""
"C49","100nF, 6.3V","BottomLayer","CAP0201","41.6750","12.3250","90",""
"C47","1nF, 25V","BottomLayer","CAP0201","40.7250","11.8500","360",""
"C46","1nF, 25V","BottomLayer","CAP0201","39.5985","11.9100","180",""
"C48","100nF, 6.3V","TopLayer","CAP0201","44.5500","9.6000","270",""
"C45","1nF, 25V","TopLayer","CAP0201","43.5000","10.5250","360",""
"C44","1nF, 25V","TopLayer","CAP0201","42.4000","10.5250","180",""
"C43","100nF, 6.3V","BottomLayer","CAP0201","44.4250","23.1000","270",""
"C42","1nF, 25V","BottomLayer","CAP0201","43.0200","23.2550","90",""
"FL1","Fiducial","TopLayer","Fiducial_local","24.1000","22.3500","0",""
"T7","TC1-1-13M-45+","TopLayer","TC1-1-13MA+_JA4220-AL_","42.6379","13.6000","270",""
"X5","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","2.7250","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"J2","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","38.5500","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"X1","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","31.6500","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"X2","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","38.5500","2.3500","360","CONN UMC RCPT STR 50 OHM SMD"
"MECH2","BMI-S-202-F","TopLayer","BMI-S-202-F_RF_SHIELD_FRAME_v3","37.9092","14.8500","0",""
"MN21","470pF, 50V","BottomLayer","CAP0402","35.6975","5.2535","180",""
"MN19","1pF, 50V","BottomLayer","CAP0402","34.1475","5.7535","90",""
"MN17","10 nH, 5%","BottomLayer","RES0402","37.2475","5.7535","90",""
"MN16","470pF, 50V","BottomLayer","CAP0402","35.6975","6.2535","180",""
"MN38","100pF, 50V","TopLayer","CAP0402","37.9879","14.1000","180",""
"MN36","0.8pF","TopLayer","CAP0402","36.4380","13.6000","270",""
"MN34","10 nH, 5%","TopLayer","RES0402","39.5879","13.6000","270",""
"MN32","100pF, 50V","TopLayer","CAP0402","37.9879","13.1000","180",""
"MN30","10 pF, 50V","BottomLayer","CAP0402","37.5025","7.3045","180",""
"MN28","1pF, 50V","BottomLayer","CAP0402","35.9525","7.8045","90",""
"MN26","0.5pF, 50V","BottomLayer","CAP0402","39.0525","7.8045","90",""
"MN24","10 pF, 50V","BottomLayer","CAP0402","37.5025","8.3045","180",""
"MN22","470pF, 50V","BottomLayer","CAP0402","37.5025","9.4045","180",""
"MN20","1pF, 50V","BottomLayer","CAP0402","35.9525","9.9045","90",""
"MN18","10 nH, 5%","BottomLayer","RES0402","39.0525","9.9045","90",""
"MN15","470pF, 50V","BottomLayer","CAP0402","37.5025","10.4045","180",""
"L9","0.47uH, 4A","BottomLayer","IND0806","11.9250","1.6500","90",""
"L5","0.47uH, 4A","BottomLayer","IND0806","27.6250","4.5500","270",""
"C260","47uF, 6.3V","BottomLayer","CAP0603","10.2250","1.5500","90",""
"C242","47uF, 6.3V","BottomLayer","CAP0603","29.3000","4.5250","270",""
"C257","10uF, 10V","TopLayer","CAP0603","15.4750","0.7750","180",""
"C238","10uF, 10V","TopLayer","CAP0603","24.0500","5.4250","360",""
"R213","3k3, 1%","TopLayer","RES0201","15.7300","3.7750","180",""
"R215","3k3, 1%","TopLayer","RES0201","15.8629","2.0321","90",""
"R214","100k, 1%","TopLayer","RES0201","15.7300","3.1000","180",""
"R198","47k, 1%","TopLayer","RES0201","23.6500","2.0200","90",""
"R197","3k3, 1%","TopLayer","RES0201","23.7950","3.7750","360",""
"R199","100k, 1%","TopLayer","RES0201","23.7950","3.0500","360",""
"L8","0.47uH, 4A","BottomLayer","IND0806","15.2250","1.6500","90",""
"L4","0.47uH, 4A","BottomLayer","IND0806","24.2750","4.5500","270",""
"L7","0.47uH, 4A","BottomLayer","IND0806","11.9250","4.5500","270",""
"L6","0.47uH, 4A","BottomLayer","IND0806","15.2250","4.5500","270",""
"L3","0.47uH, 4A","BottomLayer","IND0806","27.6250","1.6500","90",""
"L2","0.47uH, 4A","BottomLayer","IND0806","24.2750","1.6500","90",""
"IC29","LP8758A2E3YFFR","TopLayer","LP8758A1E0YFFR_QUAD_DC-DC_35DSBGA","13.5750","3.1000","0",""
"FR48","220R, 0.9A","BottomLayer","RES0402","30.5750","1.5500","270",""
"C259","47uF, 6.3V","BottomLayer","CAP0603","16.9250","1.5500","90",""
"C241","47uF, 6.3V","BottomLayer","CAP0603","22.6000","4.6500","270",""
"C253","10uF, 10V","TopLayer","CAP0603","12.4000","6.2250","270",""
"C254","10uF, 10V","TopLayer","CAP0603","15.4750","5.4250","180",""
"C258","100nF, 6.3V","TopLayer","CAP0201","11.8000","2.9050","90",""
"C249","10uF, 10V","TopLayer","CAP0603","11.6750","0.7750","0",""
"C255","47uF, 6.3V","BottomLayer","CAP0603","10.2250","4.6500","270",""
"C252","47uF, 6.3V","BottomLayer","CAP0603","16.9250","4.6500","270",""
"C233","10uF, 10V","TopLayer","CAP0603","27.8500","5.4250","180",""
"C237","47uF, 6.3V","BottomLayer","CAP0603","29.3000","1.5500","90",""
"C236","10uF, 10V","TopLayer","CAP0603","24.0500","0.7750","360",""
"C240","100nF, 6.3V","TopLayer","CAP0201","27.7250","3.2200","270",""
"C231","10uF, 10V","TopLayer","CAP0603","27.8500","0.7750","180",""
"IC25","LP8758A2E3YFFR","TopLayer","LP8758A1E0YFFR_QUAD_DC-DC_35DSBGA","25.9500","3.1000","180",""
"R135","100k, 1%","BottomLayer","RES0201","0.4493","14.4667","360",""
"R169","0R","BottomLayer","RES0201","14.8250","24.0250","360",""
"R134","330R, 1%","TopLayer","RES0201","0.4250","23.9987","0",""
"X3","5025981593","BottomLayer","5025981593_FPC_CONNECTOR","44.6750","10.5250","270",""
"R103","0R","BottomLayer","RES01005","8.8550","11.6000","180",""
"C112","220nF, 10V","BottomLayer","CAP0201","4.6050","18.0375","360",""
"R59","1k, 1%","BottomLayer","RES0201","40.4500","27.7250","270",""
"R62","4.7k, 1%","BottomLayer","RES0201","40.4500","28.8000","90",""
"R61","1k, 1%","BottomLayer","RES0201","40.8950","18.7000","180",""
"R64","4.7k, 1%","TopLayer","RES0201","39.3750","12.0750","90",""
"R63","4.7k, 1%","BottomLayer","RES0201","42.0950","18.7000","360",""
"R60","1k, 1%","BottomLayer","RES0201","40.9000","17.9750","180",""
"T8","TC1-1-13M-45+","TopLayer","TC1-1-13MA+_JA4220-AL_","38.4500","9.3250","270",""
"T2","TC1-1-13M-45+","TopLayer","TC1-1-13MA+_JA4220-AL_","42.8250","20.0000","270",""
"R71","10R, 1%","TopLayer","RES0201","26.7000","8.1750","180",""
"R70","10R, 1%","TopLayer","RES0201","31.1500","19.4000","90",""
"R195","7.5k, 1%","TopLayer","RES0201","18.8000","8.2946","270",""
"R192","10k, 1%","BottomLayer","RES0201","3.8566","4.3666","360",""
"R69","0R","TopLayer","RES0402","20.3250","12.9250","360",""
"R189","5.6k, 1%","BottomLayer","RES0201","2.6238","4.3666","360",""
"R68","0R","BottomLayer","RES0201","25.5750","22.4500","90",""
"R67","10R, 1%","BottomLayer","RES0201","24.8750","7.4500","270",""
"R66","10R, 1%","BottomLayer","RES0201","23.4000","7.4507","270",""
"R65","0R","TopLayer","RES0402","24.7465","10.3215","45",""
"R35","10k, 1%","TopLayer","RES0201","30.6500","16.6000","270",""
"R25","10k, 1%","TopLayer","RES0201","22.0000","17.0500","180",""
"R23","47R, 1%","BottomLayer","RES0201","22.6000","22.0500","90",""
"R22","47R, 1%","TopLayer","RES0201","23.4000","19.9567","180",""
"R21","47R, 1%","TopLayer","RES0201","23.4000","19.2254","180",""
"R20","47R, 1%","BottomLayer","RES0201","21.9500","22.0500","90",""
"R13","10k, 1%","BottomLayer","RES0201","20.9500","14.8400","270",""
"R12","10k, 1%","BottomLayer","RES0201","21.9250","14.6000","180",""
"R11","10k, 1%","TopLayer","RES0201","23.2000","15.1250","180",""
"R10","10k, 1%","TopLayer","RES0201","25.5750","17.9500","270",""
"R8","10k, 1%","TopLayer","RES0201","23.2000","14.4750","0",""
"R54","3k3, 1%","BottomLayer","RES0201","33.8500","2.1500","90",""
"R53","3k3, 1%","BottomLayer","RES0201","33.0250","3.0750","180",""
"MN37","100pF, 50V","TopLayer","CAP0402","33.7500","7.9750","180",""
"MN35","0.8pF","TopLayer","CAP0402","32.2000","8.4750","90",""
"MN33","10 nH, 5%","TopLayer","RES0402","35.3500","8.4750","90",""
"MN31","100pF, 50V","TopLayer","CAP0402","33.7500","8.9750","180",""
"MN29","10 pF, 50V","TopLayer","CAP0402","38.0479","16.5750","180",""
"MN27","1pF, 50V","TopLayer","CAP0402","36.4979","16.0750","270",""
"MN25","0.5pF, 50V","TopLayer","CAP0402","39.5979","16.0750","270",""
"MN23","10 pF, 50V","TopLayer","CAP0402","38.0479","15.5750","180",""
"MN14","100nF, 16V","TopLayer","CAP0402","38.2750","19.4750","360",""
"MN13","2pF, 50V","TopLayer","CAP0402","39.8500","20.0000","90",""
"MN12","1pF, 50V","TopLayer","CAP0402","36.7250","19.9750","270",""
"MN11","100nF, 16V","TopLayer","CAP0402","38.3000","20.4750","180",""
"MN10","0R","TopLayer","RES0402","35.6750","20.9750","90",""
"MN9","0R","TopLayer","RES0402","35.6750","18.9750","270",""
"MN8","100uH","TopLayer","RES0805","37.7500","21.7500","360",""
"MN7","100uH","TopLayer","RES0805","37.7500","18.2000","360",""
"MN6","10 pF, 50V","BottomLayer","CAP0402","38.5000","19.5500","180",""
"MN4","0.5pF","BottomLayer","CAP0402","40.0500","20.0500","270",""
"MN5","1pF","BottomLayer","CAP0402","36.9500","20.0500","90",""
"MN3","10 pF, 50V","BottomLayer","CAP0402","38.5000","20.5500","360",""
"MN2","10 nH, 5%","BottomLayer","RES0402","35.9000","21.0500","90",""
"MN1","10 nH, 5%","BottomLayer","RES0402","35.9000","19.0500","270",""
"LED1","LED_green","TopLayer","LED0201","18.7500","1.5250","270",""
"IC11","GNSS M10578-A3","TopLayer","M10578-A3_V2","10.1500","24.5500","90",""
"IC19","AD5693BCPZ-RL7","TopLayer","AD5693RACPZ-1RL7_DAC_8LFCSP","6.9000","3.6250","90",""
"IC14","M24512","BottomLayer","M24128-DFMC6TG","38.0250","28.3500","180",""
"IC26","LD39100PUR","TopLayer","LD39100PUR","21.0500","7.4750","90",""
"IC22","LD39100PUR","BottomLayer","LD39100PUR","4.1750","2.0750","180",""
"IC2","M24128","BottomLayer","M24128-DFMC6TG","36.0500","1.6750","180",""
"IC1","LMS7002M","BottomLayer","LMS7002M_V5_LESS_SILK","29.1000","14.8455","180","Schematic symbol revision 4. Default footprint - 0.31mm pad"
"FR49","220R, 0.9A","BottomLayer","RES0402","31.7500","2.1750","270",""
"FR34","600R, 0.27A","TopLayer","RES0201","25.4000","9.2000","225",""
"FR33","600R, 0.27A","TopLayer","RES0201","31.1000","18.3000","270",""
"FR32","600R, 0.27A","TopLayer","RES0201","27.2500","20.4750","90",""
"FR31","600R, 0.27A","TopLayer","RES0201","30.7680","20.2480","45",""
"FR30","600R, 0.27A","TopLayer","RES0201","27.2500","21.6500","270",""
"FR29","600R, 0.27A","TopLayer","RES0201","27.6015","8.9700","270",""
"FR28","600R, 0.27A","BottomLayer","RES0201","28.1500","7.4500","270",""
"FR27","600R, 0.27A","TopLayer","RES0201","33.8200","14.2000","270",""
"FR26","600R, 0.27A","BottomLayer","RES0201","37.0250","15.2050","180",""
"FR46","220R, 0.9A","TopLayer","RES0402","20.0750","4.2505","180",""
"FR25","600R, 0.27A","TopLayer","RES0201","34.6250","19.0000","315",""
"FR45","600R, 2A","BottomLayer","RES0805","10.1250","8.0000","180",""
"FR44","220R, 0.9A","BottomLayer","RES0402","7.3745","2.4750","90",""
"FR24","600R, 0.27A","TopLayer","RES0201","27.9095","21.6550","90",""
"FR23","600R, 0.27A","BottomLayer","RES0201","36.1250","12.7500","360",""
"FR22","600R, 0.27A","BottomLayer","RES0201","29.0000","7.4500","270",""
"FR21","600R, 0.27A","BottomLayer","RES0201","36.9050","16.5950","360",""
"FR20","600R, 0.27A","TopLayer","RES0201","33.0974","19.5150","45",""
"FR19","600R, 0.27A","TopLayer","RES0201","31.4250","21.8750","90",""
"FR18","600R, 0.27A","TopLayer","RES0201","28.5500","16.6750","270",""
"FR17","600R, 0.27A","TopLayer","RES0201","27.7000","17.8250","180",""
"FR16","600R, 0.27A","TopLayer","RES0201","27.2750","11.5000","90",""
"FR15","600R, 0.27A","BottomLayer","RES0201","25.4250","6.5750","360",""
"FR14","600R, 0.27A","BottomLayer","RES0201","25.9700","7.4500","270",""
